frequency_mhz,distance_m,tx_power_dbm,tx_gain_dbi,rx_gain_dbi,tx_height_m,rx_height_m,obstacle_count,humidity_pct,environment,weather_condition,received_power_dbm,signal_level
721.05,12.65,29.46,14.27,3.89,36.93,2.47,1.0,31.5,Rural,Clear,-3.08,Excellent
840.59,398.12,32.57,14.59,2.25,28.33,2.0,4.0,54.2,Indoor,Rain,-125.04,Poor
1794.37,226.07,20.02,2.56,3.57,21.62,1.59,6.0,93.0,Urban,Clear,-120.65,Poor
2390.39,12.79,22.85,12.77,0.54,17.41,2.34,8.0,26.7,Dense Urban,Clear,-81.0,Good
3524.69,47.2,43.81,9.67,0.16,47.58,2.43,1.0,63.4,Rural,Clear,-20.78,Excellent
2077.85,16.15,42.03,5.24,1.09,19.92,1.58,0.0,47.1,Rural,Rain,-17.62,Excellent
2604.46,947.74,42.25,8.67,4.9,23.65,1.74,5.0,39.8,Suburban,Clear,-85.62,Fair
678.89,803.26,30.81,15.72,0.88,38.85,1.86,3.0,45.4,Indoor,Clear,-131.98,Poor
2625.72,17.42,47.1,13.04,4.6,40.03,1.76,4.0,57.2,Indoor,Clear,-54.47,Excellent
5817.88,19.71,37.9,12.04,1.49,31.12,1.96,9.0,98.0,Dense Urban,Clear,-80.53,Good
2384.03,2376.05,19.88,3.3,2.46,30.71,2.37,11.0,71.5,Dense Urban,Clear,-189.9,Poor
2087.87,34.84,20.41,12.67,3.52,48.67,2.39,4.0,67.5,Urban,Rain,-72.08,Good
892.89,66.0,31.44,14.14,0.85,28.5,1.33,6.0,44.6,Urban,Clear,-71.37,Good
5794.33,702.83,28.36,17.2,1.0,45.95,2.13,1.0,33.8,Suburban,Rain,-87.81,Fair
719.04,14.58,20.0,14.77,1.27,49.47,1.37,3.0,40.2,Indoor,Fog,-66.36,Excellent
903.87,3611.57,15.63,3.28,2.39,12.53,1.62,2.0,79.9,Suburban,Clear,-125.21,Poor
845.68,11.54,38.11,17.1,1.73,36.25,1.72,2.0,44.8,Suburban,Clear,-8.98,Excellent
5013.17,1957.99,41.83,14.67,0.43,48.54,2.38,0.0,60.0,Rural,Clear,-53.57,Excellent
2097.47,94.21,21.87,2.05,1.34,27.76,1.67,1.0,56.0,Rural,Clear,-53.22,Excellent
5777.69,25.41,22.82,13.4,4.14,25.2,1.98,3.0,58.0,Suburban,Rain,-60.72,Excellent
2576.45,104.43,37.93,6.86,2.58,24.98,2.02,1.0,52.9,Rural,Clear,-37.07,Excellent
2389.56,4223.48,23.59,11.68,4.74,40.47,1.67,7.0,65.2,Urban,Clear,-152.51,Poor
2406.17,267.73,43.67,6.52,1.39,36.79,2.11,4.0,40.4,Suburban,Clear,-66.92,Excellent
878.09,14.45,35.73,13.68,1.31,,1.89,1.0,67.8,Suburban,Rain,-20.78,Excellent
2403.01,3476.91,30.34,4.99,2.13,33.4,1.62,5.0,95.6,Urban,Clear,-144.98,Poor
2586.18,24.4,35.91,15.35,0.4,33.96,1.79,4.0,55.8,Suburban,Storm,-44.82,Excellent
5811.72,14.05,21.25,3.17,1.58,21.67,1.46,0.0,48.6,Rural,Clear,-44.82,Excellent
2371.7,13.26,22.75,2.39,1.8,10.25,1.24,2.0,52.1,Rural,Clear,-43.8,Excellent
5798.14,1699.23,38.33,4.11,3.11,10.15,1.67,4.0,70.3,Indoor,Clear,-178.6,Poor
5773.14,25.88,45.63,8.15,0.71,27.96,2.39,2.0,31.2,Suburban,Rain,-40.57,Excellent
2389.83,30.41,46.82,12.51,4.44,37.46,1.69,1.0,79.7,Suburban,Fog,-22.58,Excellent
2070.93,3532.96,35.56,9.69,4.38,46.88,2.35,7.0,57.4,Dense Urban,Clear,-159.23,Poor
848.15,447.42,32.91,9.61,2.65,43.57,1.31,4.0,62.5,Suburban,Rain,-77.42,Good
916.02,58.93,43.45,15.85,2.1,23.84,1.81,13.0,53.3,Dense Urban,Clear,-87.55,Fair
4976.01,382.67,18.94,10.95,3.49,31.58,1.58,3.0,55.2,Suburban,Fog,-97.08,Fair
864.11,45.3,20.87,10.12,1.02,27.96,1.74,2.0,37.1,Rural,Clear,-35.22,Excellent
1805.05,215.78,31.2,8.71,2.82,18.28,2.11,5.0,37.1,Dense Urban,Clear,-114.8,Poor
2600.28,80.01,37.81,17.65,1.44,18.3,1.6,7.0,30.2,Urban,Clear,-76.67,Good
905.97,479.13,41.17,5.88,4.61,43.69,1.38,2.0,26.8,Rural,Storm,-37.91,Excellent
5790.15,1116.87,31.5,4.49,2.4,14.98,1.25,4.0,79.8,Urban,Fog,-140.93,Poor
2612.62,87.22,44.95,9.88,2.53,12.8,1.59,9.0,52.1,Dense Urban,Clear,-98.24,Fair
716.78,24.46,30.58,12.84,3.81,21.05,2.13,4.0,62.7,Indoor,Clear,-69.83,Excellent
916.69,91.23,37.93,2.35,3.92,29.56,1.81,4.0,63.2,Suburban,Rain,-57.52,Excellent
3486.17,1112.34,19.63,15.71,1.18,11.88,2.48,1.0,57.8,Suburban,Clear,-100.77,Poor
5009.23,1331.4,21.36,6.53,3.05,23.62,1.5,8.0,69.6,Dense Urban,Fog,-174.65,Poor
5778.89,1318.8,22.78,12.33,4.33,43.19,2.39,1.0,82.0,Rural,Storm,-81.73,Good
4999.73,4269.15,20.51,4.77,2.07,24.8,2.27,6.0,57.7,Urban,Clear,-174.88,Poor
670.16,1682.92,45.59,15.95,0.56,33.76,2.21,3.0,41.6,Urban,Rain,-98.44,Fair
3481.62,4112.91,34.2,7.74,4.34,48.46,2.1,2.0,79.1,Rural,Clear,-73.11,Good
857.9,491.69,45.81,4.99,4.48,38.14,1.23,8.0,26.2,Urban,Clear,-96.66,Fair
722.46,41.59,21.69,2.32,0.77,37.22,2.2,5.0,68.2,Indoor,Clear,-105.85,Poor
2572.94,438.03,22.09,6.94,1.07,48.86,1.47,8.0,58.0,Dense Urban,Rain,-149.1,Poor
2103.51,34.19,20.95,8.07,1.2,13.74,1.59,5.0,67.9,Urban,Rain,-84.76,Good
2608.21,16.99,21.84,2.56,4.17,47.46,1.49,12.0,33.5,Dense Urban,Clear,-100.09,Poor
5025.94,65.05,22.73,10.89,4.78,16.09,1.76,5.0,68.8,Suburban,Clear,-77.37,Good
709.31,95.31,20.61,9.28,1.97,11.42,1.48,0.0,49.0,Rural,Clear,-42.09,Excellent
2376.18,818.97,20.93,9.89,4.67,28.61,2.31,3.0,44.2,Suburban,Clear,-100.08,Poor
4978.8,95.48,36.54,4.14,0.1,45.39,2.08,1.0,86.0,Rural,Fog,-45.89,Excellent
2108.15,10.2,45.0,8.13,1.98,22.53,2.04,6.0,75.5,Urban,Clear,-41.07,Excellent
2382.94,2983.99,26.15,17.49,0.58,13.63,2.16,5.0,64.4,Indoor,Clear,-182.62,Poor
2125.7,389.75,44.97,7.72,4.93,10.76,1.61,6.0,60.8,Dense Urban,Rain,-120.37,Poor
5825.24,37.05,44.73,14.69,0.98,25.66,1.92,9.0,38.7,Urban,Rain,-74.59,Good
726.92,47.96,21.75,3.99,4.67,49.39,2.04,5.0,40.0,Suburban,Fog,-60.34,Excellent
4987.58,21.63,21.71,3.97,3.88,37.13,1.93,0.0,65.8,Rural,Clear,-42.06,Excellent
5013.02,2797.32,19.11,17.98,4.45,30.34,1.95,3.0,31.9,Urban,Clear,-142.53,Poor
5009.78,41.81,45.71,12.37,2.54,18.21,1.28,0.0,77.2,Rural,Clear,-18.33,Excellent
2072.14,3457.63,46.02,12.64,2.56,48.01,1.79,6.0,80.0,Urban,Clear,-122.69,Poor
2385.93,51.69,46.55,8.81,0.74,11.69,1.95,10.0,76.3,Dense Urban,Clear,-89.45,Fair
1782.41,1436.0,36.3,14.18,0.62,11.39,1.34,5.0,67.4,Indoor,Storm,-163.48,Poor
892.25,10.67,18.71,16.85,3.3,21.94,1.44,6.0,37.5,Urban,Clear,-49.31,Excellent
5027.18,201.53,46.71,3.31,1.37,28.19,1.94,1.0,36.7,Rural,Clear,-44.21,Excellent
2420.74,99.2,46.1,4.76,2.37,45.58,1.43,6.0,81.3,Indoor,Clear,-106.05,Poor
3487.61,79.99,43.27,15.86,0.61,38.48,1.87,9.0,62.8,Urban,Storm,-83.42,Good
851.8,4762.12,43.98,3.27,2.95,25.82,1.49,5.0,69.9,Urban,Clear,-133.98,Poor
3481.54,882.26,23.05,7.75,0.39,36.01,1.43,4.0,80.4,Indoor,Clear,-170.31,Poor
2586.65,49.02,38.72,3.33,0.87,38.99,2.23,1.0,96.1,Rural,Clear,-30.3,Excellent
5773.9,1073.54,38.22,8.53,0.73,17.48,2.25,9.0,39.0,Dense Urban,Fog,-159.01,Poor
858.56,22.37,22.38,9.15,0.69,23.54,1.63,2.0,80.6,Indoor,Rain,-85.85,Fair
2409.42,3155.39,45.84,4.88,3.13,19.65,1.62,1.0,22.3,Rural,Storm,-65.48,Excellent
2420.31,141.52,34.8,3.31,0.18,43.2,1.74,4.0,48.9,Indoor,Clear,-126.57,Poor
2422.29,32.7,45.0,8.68,3.37,45.5,1.46,7.0,31.4,Indoor,Clear,-79.72,Good
679.6,54.49,22.49,10.23,3.37,45.79,1.91,4.0,65.5,Suburban,Clear,-53.87,Excellent
2114.58,26.23,30.95,13.79,1.0,33.69,2.46,7.0,90.8,Urban,Rain,-67.19,Excellent
878.08,3247.49,44.94,,2.37,24.21,2.19,1.0,40.9,Suburban,Rain,-81.97,Good
2592.42,66.93,21.45,3.12,0.88,30.32,1.56,13.0,20.9,Dense Urban,Clear,-130.0,Poor
900.93,24.3,38.14,9.01,1.49,45.17,1.66,4.0,35.5,Indoor,Rain,-70.02,Good
2072.97,1563.13,42.37,15.5,3.89,37.25,1.45,6.0,31.0,Indoor,Fog,-152.06,Poor
2579.41,37.63,41.74,11.55,2.53,43.32,2.11,3.0,10.0,Urban,Storm,-55.27,Excellent
686.27,17.95,44.22,15.68,4.82,13.52,1.64,5.0,65.4,,Clear,-40.64,Excellent
3477.65,636.76,37.69,17.21,4.69,31.21,2.34,5.0,62.0,Indoor,Clear,-137.95,Poor
3526.05,10.47,19.69,7.35,1.08,42.55,2.14,2.0,43.2,Rural,Clear,-37.07,Excellent
687.3,1764.73,22.47,4.13,4.07,31.24,1.67,2.0,64.5,Rural,Clear,-69.61,Excellent
700.07,330.17,43.57,3.34,1.71,22.22,1.7,4.0,68.2,Suburban,Clear,-65.02,Excellent
5029.79,46.36,37.81,4.02,1.92,24.07,1.37,9.0,86.5,Dense Urban,Clear,-102.43,Poor
904.0,189.76,30.31,12.92,2.98,12.64,1.81,2.0,61.1,Suburban,Clear,-57.51,Excellent
4994.69,51.08,46.18,3.91,2.52,45.24,2.41,4.0,34.3,Suburban,Clear,-49.48,Excellent
2125.79,274.26,29.09,17.24,4.68,37.86,2.03,5.0,69.9,Indoor,Clear,-123.36,Poor
1783.35,349.02,29.18,12.54,4.53,46.09,1.83,1.0,34.9,Rural,Rain,-44.57,Excellent
880.77,1209.89,29.74,17.29,2.24,16.51,1.73,4.0,62.0,Suburban,Clear,-88.31,Fair
2602.12,181.12,28.56,11.02,4.13,19.35,2.0,3.0,88.1,Indoor,Fog,-121.42,Poor
845.64,1327.74,35.38,5.24,4.57,31.74,2.38,2.0,59.9,Suburban,Rain,-85.13,Fair
2117.82,15.38,45.87,4.69,3.62,13.71,1.71,11.0,,Dense Urban,Clear,-72.3,Good
1772.52,3066.74,47.48,14.29,3.49,34.89,2.0,2.0,25.0,Rural,Clear,-49.19,Excellent
857.06,31.67,26.89,2.0,2.82,22.95,2.48,1.0,82.0,Rural,Storm,-35.15,Excellent
1812.64,1810.91,29.41,16.0,3.46,16.73,1.97,3.0,10.0,Suburban,Fog,-96.63,Fair
2428.32,216.27,46.41,2.47,0.74,23.61,2.1,4.0,89.9,Urban,Clear,-89.62,Fair
2578.75,19.17,38.61,11.67,1.03,47.71,2.34,4.0,96.8,Urban,Fog,-47.41,Excellent
684.77,93.56,25.7,8.22,1.84,34.41,1.79,3.0,49.3,Suburban,Clear,-58.75,Excellent
5025.95,3009.86,36.61,11.79,4.72,34.87,1.28,1.0,46.0,Suburban,Clear,-99.5,Fair
5007.84,1790.06,45.96,14.51,1.49,40.43,1.77,4.0,52.3,Indoor,Rain,-161.86,Poor
2572.28,890.24,30.68,3.79,0.64,,1.37,0.0,78.5,Rural,Fog,-67.17,Excellent
5774.64,105.97,38.22,17.14,2.31,33.24,2.36,0.0,23.7,Rural,Clear,-29.48,Excellent
2117.13,388.27,41.4,11.53,1.7,28.18,2.23,6.0,50.9,Urban,Clear,-97.28,Fair
5004.05,42.31,20.68,8.11,4.95,13.91,2.19,5.0,61.9,Indoor,Rain,-118.85,Poor
3503.92,560.42,47.35,17.67,1.94,40.97,1.74,2.0,87.0,Indoor,Fog,-117.87,Poor
2422.79,50.61,18.97,14.99,2.82,19.71,2.18,2.0,35.4,Suburban,Rain,-62.68,Excellent
834.47,1727.68,16.09,4.59,4.83,16.42,1.95,1.0,67.0,Rural,Storm,-79.25,Good
2379.63,796.93,23.22,3.42,4.46,47.39,1.34,3.0,60.5,Urban,Clear,-124.92,Poor
5806.83,110.17,19.68,16.77,4.51,36.6,1.4,4.0,75.4,Indoor,Clear,-122.29,Poor
5822.95,602.45,39.02,11.36,3.96,33.68,2.27,13.0,74.0,Dense Urban,Storm,-158.09,Poor
2085.92,75.43,36.19,9.42,1.81,37.64,2.34,7.0,42.4,Dense Urban,Clear,-94.32,Fair
910.88,26.31,28.94,3.24,3.87,24.15,2.04,5.0,98.0,Suburban,Rain,-51.75,Excellent
3479.14,43.13,44.24,10.67,2.99,45.38,1.52,5.0,85.4,Suburban,Clear,-42.41,Excellent
680.31,54.11,22.05,6.34,1.81,29.93,2.38,2.0,33.2,Rural,Clear,-36.05,Excellent
874.09,40.89,50.0,5.09,2.66,31.75,2.34,8.0,40.9,Urban,Storm,-56.44,Excellent
2377.08,677.43,34.62,8.26,4.32,23.51,2.12,5.0,70.1,Urban,Rain,-114.46,Poor
5771.46,991.57,41.0,2.57,0.33,49.15,2.19,1.0,45.5,Suburban,Fog,-95.74,Fair
1816.5,171.32,45.92,11.57,4.49,29.67,1.34,1.0,52.3,Rural,Clear,-21.73,Excellent
2091.75,4634.75,25.96,11.94,3.55,11.42,2.18,7.0,89.6,Urban,Clear,-158.72,Poor
1793.8,2540.02,21.11,13.12,1.63,45.91,2.34,4.0,78.0,Urban,Storm,-141.47,Poor
2117.99,17.18,45.33,2.37,2.01,26.65,2.08,5.0,48.2,Urban,Clear,-50.21,Excellent
680.8,174.88,36.42,4.81,2.16,33.49,2.41,2.0,50.6,Rural,Fog,-36.69,Excellent
2409.02,2831.08,20.91,14.36,2.17,20.63,1.32,1.0,14.1,Rural,Clear,-78.19,Good
2388.81,39.31,45.33,11.19,0.1,11.29,1.4,0.0,64.2,Rural,Storm,-24.93,Excellent
1776.26,105.02,42.81,2.14,0.91,13.76,2.49,11.0,12.3,Dense Urban,Clear,-114.72,Poor
911.25,3595.69,37.02,13.69,2.18,21.44,2.34,1.0,34.3,Rural,Clear,-56.08,Excellent
3489.12,1243.28,19.68,8.67,0.45,43.32,1.54,9.0,30.9,Urban,Clear,-150.18,Poor
872.0,1763.68,46.89,6.21,0.7,49.66,2.41,5.0,75.7,Suburban,Clear,-82.62,Good
725.14,2364.29,35.93,14.07,4.64,14.44,1.27,6.0,61.8,Indoor,Fog,-159.58,Poor
720.94,28.97,35.61,7.77,2.83,35.78,1.79,3.0,67.2,Urban,Clear,-50.25,Excellent
4989.34,771.47,18.19,9.26,4.52,47.45,1.45,13.0,27.2,Dense Urban,Clear,-171.78,Poor
1784.19,1468.04,43.31,15.77,3.25,22.4,2.4,3.0,81.0,Urban,Clear,-103.53,Poor
873.57,40.86,46.16,4.4,1.78,47.09,2.5,7.0,55.8,Urban,Clear,-53.45,Excellent
4997.18,13.09,44.64,11.05,4.06,28.66,1.34,2.0,29.8,Suburban,Storm,-29.9,Excellent
862.46,30.3,32.32,3.66,2.89,23.85,2.35,3.0,46.7,Suburban,Clear,-44.19,Excellent
1819.63,1002.36,21.19,17.65,2.63,42.62,1.29,9.0,90.3,Dense Urban,Fog,-154.59,Poor
686.66,747.94,30.04,6.99,0.46,14.07,2.42,5.0,40.4,Indoor,Clear,-152.36,Poor
2577.15,2551.19,36.69,16.56,1.03,29.52,2.4,3.0,62.0,Suburban,Storm,-101.63,Poor
2607.49,71.69,20.69,7.87,0.2,18.16,2.24,9.0,56.3,Urban,Clear,-106.16,Poor
3505.41,476.51,36.21,15.54,0.43,28.46,1.23,2.0,41.5,Suburban,Clear,-76.66,Good
886.21,11.81,48.35,14.23,4.46,31.08,1.55,3.0,66.4,Suburban,Clear,-2.63,Excellent
1805.08,3340.14,19.05,5.72,3.96,34.97,1.9,4.0,64.7,Urban,Clear,-150.34,Poor
5817.42,313.73,21.8,12.35,1.11,15.67,1.78,0.0,52.5,Rural,Rain,-69.87,Excellent
4991.0,1046.81,29.92,5.73,1.21,42.18,1.77,8.0,51.7,Dense Urban,Storm,-170.94,Poor
684.54,58.35,24.37,2.3,2.45,46.75,2.1,1.0,35.5,Rural,Clear,-35.4,Excellent
2613.5,16.64,42.54,6.81,1.65,45.4,1.39,0.0,23.0,Rural,Rain,-13.12,Excellent
5017.15,14.78,20.19,13.37,2.77,32.96,2.02,5.0,72.1,Suburban,Clear,-55.51,Excellent
2427.26,1580.32,16.57,4.86,1.08,36.97,1.39,5.0,41.6,Indoor,Clear,-187.28,Poor
2578.86,25.71,30.86,12.04,2.04,46.26,1.54,1.0,64.4,Rural,Clear,-23.02,Excellent
723.36,1674.77,30.33,14.24,4.58,14.28,1.97,8.0,61.7,Urban,Clear,-123.85,Poor
715.91,51.99,44.33,6.97,2.3,38.27,2.1,5.0,57.2,Urban,Clear,-52.55,Excellent
712.11,288.99,17.2,3.63,4.38,32.74,1.5,3.0,95.2,Urban,Clear,-107.23,Poor
838.78,50.92,42.55,11.55,2.66,38.72,1.6,4.0,28.5,Suburban,Rain,-34.14,Excellent
5771.33,13.65,24.45,4.1,2.13,17.85,2.19,8.0,49.9,Urban,Clear,-81.36,Good
2600.45,290.8,45.16,2.04,2.55,21.9,1.95,7.0,54.3,Indoor,Clear,-133.43,Poor
3487.15,97.91,37.08,4.09,3.71,46.67,1.6,2.0,65.8,Suburban,Clear,-58.62,Excellent
887.39,149.4,42.39,6.27,4.99,13.73,1.91,1.0,52.6,Rural,Fog,-27.21,Excellent
5825.63,420.33,19.42,12.84,0.15,47.02,1.37,2.0,39.8,Rural,Clear,-71.73,Good
829.18,70.24,44.75,7.32,2.58,38.83,1.75,5.0,26.6,Urban,Rain,-56.48,Excellent
5826.05,332.43,27.86,16.7,3.36,20.28,2.22,0.0,48.6,Rural,Rain,-55.99,Excellent
700.23,596.09,36.92,13.88,2.02,37.77,2.34,5.0,30.8,Indoor,Clear,-125.6,Poor
720.3,17.45,20.38,17.8,2.86,45.98,1.21,3.0,70.6,Urban,Clear,-40.91,Excellent
687.02,88.08,38.41,12.64,0.27,18.07,2.11,10.0,27.1,Dense Urban,Clear,-95.05,Fair
3508.04,17.49,45.82,2.34,1.4,37.66,1.21,7.0,59.3,Dense Urban,Clear,-73.6,Good
903.4,10.44,47.45,4.38,1.89,48.44,2.17,6.0,85.8,Dense Urban,Fog,-41.79,Excellent
2125.45,13.75,45.92,6.31,2.03,20.09,2.3,7.0,79.4,Indoor,Clear,-69.14,Excellent
2080.76,396.62,43.18,13.25,3.41,46.62,2.4,4.0,60.6,Urban,Clear,-88.18,Fair
3482.27,16.89,23.12,12.32,4.51,15.16,1.32,3.0,51.9,Suburban,Rain,-50.05,Excellent
1826.94,2208.31,30.98,5.28,0.31,39.1,1.22,5.0,72.1,Urban,Storm,-141.21,Poor
675.88,1121.29,20.81,13.17,2.25,11.92,1.68,8.0,89.0,Urban,Clear,-131.64,Poor
1808.08,10.56,21.33,6.46,1.99,31.16,1.53,1.0,35.5,Suburban,Fog,-41.87,Excellent
873.63,352.51,23.33,12.7,4.82,12.19,1.73,3.0,27.0,Suburban,Clear,-75.94,Good
3474.62,10.66,43.81,6.97,3.53,49.07,1.42,6.0,34.0,Urban,Clear,-41.68,Excellent
3505.83,19.71,22.19,5.37,4.77,43.57,2.2,9.0,44.9,Urban,Clear,-83.51,Good
703.08,4647.88,44.49,9.92,2.52,44.47,2.05,1.0,50.2,Suburban,Fog,-81.81,Good
3504.38,,43.81,17.69,3.14,47.01,1.71,4.0,90.0,Urban,Clear,-72.7,Good
698.42,11.84,42.48,12.35,4.27,38.81,2.11,4.0,58.8,Suburban,Clear,-10.94,Excellent
2614.54,1972.3,37.29,7.63,0.18,21.61,1.65,2.0,46.0,Indoor,Fog,-170.72,Poor
1829.53,2991.48,21.39,10.3,4.63,50.0,1.94,10.0,88.5,Dense Urban,Storm,-178.47,Poor
1786.55,302.04,36.98,9.02,2.38,24.0,1.79,0.0,52.1,Rural,Clear,-38.89,Excellent
2089.41,804.11,37.48,2.5,4.81,44.82,1.63,5.0,72.9,Suburban,Clear,-91.13,Fair
1789.38,1275.04,44.54,12.79,0.05,40.03,1.28,3.0,36.5,Suburban,Rain,-83.15,Good
3515.8,961.3,45.17,5.29,0.47,35.41,1.61,5.0,80.1,Suburban,Storm,-101.39,Poor
5790.88,216.12,40.68,10.55,0.37,36.88,1.81,2.0,50.8,Suburban,Clear,-70.96,Good
5010.6,1767.63,30.81,3.13,0.28,10.01,1.59,0.0,49.3,Rural,Clear,-83.57,Good
2096.75,265.0,26.36,14.64,0.67,32.93,2.46,3.0,18.5,Suburban,Clear,-76.33,Good
2406.47,50.16,42.62,2.28,1.67,13.79,1.44,2.0,43.2,Rural,Fog,-33.83,Excellent
2119.74,10.26,37.72,7.14,0.67,49.96,1.7,10.0,28.3,Dense Urban,Fog,-66.3,Excellent
3500.84,92.86,31.07,8.13,0.73,18.43,2.09,0.0,58.7,Rural,Clear,-43.13,Excellent
2398.51,16.71,29.84,14.36,2.25,43.95,1.55,0.0,35.1,Rural,Clear,-14.88,Excellent
2086.02,14.82,36.64,17.58,3.13,41.64,1.86,7.0,21.4,Dense Urban,Rain,-55.52,Excellent
2100.95,184.68,37.85,5.06,0.22,36.83,2.13,13.0,66.7,Dense Urban,Clear,-127.25,Poor
1785.74,3523.29,31.43,4.22,2.87,33.04,2.45,1.0,40.0,Suburban,Clear,-107.83,Poor
2420.61,19.27,22.07,11.95,2.91,27.12,1.9,4.0,39.0,Indoor,Clear,-85.78,Fair
2593.33,54.81,44.06,5.48,1.6,40.51,2.15,2.0,98.0,Suburban,Storm,-50.73,Excellent
2077.75,1739.23,22.7,2.39,0.94,25.54,2.25,6.0,42.0,Urban,Clear,-151.81,Poor
4984.4,121.49,16.71,5.71,3.16,40.2,,13.0,74.8,Dense Urban,Clear,-149.17,Poor
5002.07,1116.83,20.95,5.75,3.91,,1.8,1.0,30.9,Rural,Clear,-84.56,Good
2124.98,290.9,44.94,10.82,1.42,42.75,2.33,1.0,60.8,Rural,Rain,-33.22,Excellent
5788.03,426.57,24.3,9.2,2.55,40.8,2.03,9.0,66.9,Urban,Storm,-144.84,Poor
835.86,27.22,42.28,7.34,0.49,40.48,1.22,1.0,18.8,Suburban,Fog,-22.92,Excellent
5794.39,89.29,29.57,6.63,3.91,26.34,2.37,4.0,28.3,Suburban,Fog,-76.99,Good
928.07,476.54,37.45,6.29,3.31,38.08,1.73,5.0,78.8,Dense Urban,Clear,-115.66,Poor
2420.71,11.81,41.99,15.79,2.14,30.39,2.13,4.0,46.5,Urban,Clear,-33.8,Excellent
878.98,32.23,20.01,9.37,3.03,20.77,1.65,5.0,56.4,Indoor,Fog,-94.48,Fair
2106.83,110.44,28.88,15.68,4.78,28.78,1.88,4.0,76.4,Suburban,Clear,-59.77,Excellent
1817.51,661.78,42.82,17.93,2.81,26.01,1.83,3.0,81.0,Urban,Clear,-91.32,Fair
3516.08,237.34,46.7,9.93,2.14,16.47,1.29,3.0,42.4,Indoor,Clear,-116.9,Poor
699.33,870.64,45.69,16.86,2.26,10.6,1.71,1.0,54.5,Suburban,Storm,-60.14,Excellent
5013.91,915.75,23.68,4.79,0.91,36.18,1.52,13.0,44.4,Dense Urban,Fog,-182.89,Poor
5805.02,12.13,24.39,6.96,4.55,39.64,1.98,1.0,50.9,Suburban,Clear,-45.68,Excellent
2382.09,2714.53,47.68,12.54,2.75,22.39,2.45,2.0,42.3,Rural,Clear,-51.23,Excellent
2373.36,1677.0,43.26,5.81,1.97,49.88,2.21,3.0,46.4,Urban,Clear,-116.53,Poor
2592.17,53.9,21.29,11.47,4.68,18.78,2.39,1.0,94.6,Suburban,Rain,-59.82,Excellent
823.72,,35.13,16.38,2.75,34.36,1.84,5.0,44.4,Suburban,Clear,-54.24,Excellent
3493.7,67.87,21.27,17.58,0.73,42.64,1.27,7.0,10.0,Indoor,Clear,-116.59,Poor
919.73,2798.98,18.39,10.56,3.47,38.81,1.52,1.0,49.6,Suburban,Fog,-104.03,Poor
2620.66,107.95,20.15,13.79,4.84,25.86,1.83,5.0,19.3,Indoor,Fog,-123.28,Poor
1772.04,117.2,32.83,11.65,4.13,44.28,1.67,9.0,61.5,Urban,Clear,-89.32,Fair
3474.17,2892.17,23.32,8.72,1.9,39.78,1.8,0.0,51.1,Rural,Clear,-81.34,Good
3510.19,418.08,42.87,7.7,4.04,20.23,2.33,2.0,97.1,Indoor,Clear,-127.4,Poor
900.0,23.56,21.44,11.83,2.41,39.52,1.22,0.0,74.9,Rural,Rain,-19.66,Excellent
2578.96,489.33,21.76,7.53,2.02,23.22,1.47,5.0,11.8,Urban,Fog,-124.82,Poor
2118.33,1393.77,38.56,13.98,2.78,20.53,2.46,2.0,28.5,Suburban,Clear,-86.73,Fair
882.99,81.62,31.45,4.02,0.38,25.17,1.99,4.0,48.5,Suburban,Clear,-60.89,Excellent
2374.69,264.47,23.09,13.5,1.32,25.98,1.68,3.0,59.8,Suburban,Storm,-90.5,Fair
5814.97,491.84,23.14,10.18,2.9,10.55,1.46,1.0,73.3,Rural,Clear,-72.13,Good
706.49,238.56,21.67,3.31,0.59,20.52,1.76,7.0,66.2,Indoor,Rain,-146.2,Poor
5793.67,4972.87,23.07,15.43,2.05,37.35,2.25,4.0,65.2,Urban,Clear,-156.98,Poor
5011.56,233.25,22.78,10.8,4.14,24.93,2.47,9.0,44.6,Urban,Clear,-122.3,Poor
2424.68,545.06,36.35,13.76,4.47,35.31,1.54,9.0,47.6,Urban,Fog,-114.3,Poor
2572.05,1386.35,42.8,3.98,0.91,36.2,2.25,4.0,61.4,Indoor,Rain,-158.98,Poor
1807.66,23.37,19.85,4.48,4.72,49.16,1.25,3.0,61.3,Urban,Storm,-72.58,Good
833.09,13.14,29.52,16.06,2.34,27.08,2.18,2.0,64.0,Indoor,Clear,-54.8,Excellent
2398.45,4227.37,29.68,9.47,0.76,33.68,2.3,1.0,37.1,Suburban,Clear,-109.35,Poor
4995.44,946.99,18.21,6.73,3.75,38.7,1.6,7.0,53.6,Indoor,Clear,-183.97,Poor
893.4,115.2,29.15,10.3,0.43,37.05,2.12,3.0,74.2,Urban,Clear,-78.33,Good
3481.42,11.16,17.6,7.94,3.66,31.23,2.45,4.0,42.8,Suburban,Fog,-51.92,Excellent
3518.16,28.13,23.62,17.58,3.49,41.77,2.06,9.0,64.8,Urban,Clear,-76.09,Good
3492.77,10.62,43.12,5.15,3.19,36.2,1.97,5.0,37.0,,Storm,-52.54,Excellent
1823.23,117.5,22.82,10.48,4.14,36.76,1.31,2.0,53.6,Suburban,Clear,-69.1,Excellent
1791.28,314.44,44.33,7.32,4.11,21.44,1.48,9.0,67.3,Urban,Rain,-104.76,Poor
2120.38,27.13,18.7,4.64,2.2,41.73,1.55,0.0,71.2,Rural,Clear,-36.91,Excellent
